market,order_city,order_country,order_region,order_state,geography_ID,warehouse_ID
"USCA","Everett","Estados Unidos","East of USA","Massachusetts",1914,"WH_AM"
"USCA","Dover","Estados Unidos","East of USA","Nuevo Hampshire",1918,"WH_AM"
"USCA","Mount Vernon","Estados Unidos","East of USA","Nueva York",1919,"WH_AM"
"USCA","Cleveland","Estados Unidos","East of USA","Ohio",1923,"WH_AM"
"USCA","Watertown","Estados Unidos","East of USA","Nueva York",1928,"WH_AM"
"USCA","Lakewood","Estados Unidos","East of USA","Ohio",1930,"WH_AM"
"USCA","Hackensack","Estados Unidos","East of USA","Nueva Jersey",1939,"WH_AM"
"USCA","Toledo","Estados Unidos","East of USA","Ohio",1941,"WH_AM"
"USCA","Middletown","Estados Unidos","East of USA","Connecticut",1944,"WH_AM"
"USCA","Plainfield","Estados Unidos","East of USA","Nueva Jersey",1949,"WH_AM"
"USCA","York","Estados Unidos","East of USA","Pensilvania",2049,"WH_AM"
"USCA","Dover","Estados Unidos","East of USA","Delaware",2054,"WH_AM"
"USCA","Lorain","Estados Unidos","East of USA","Ohio",2056,"WH_AM"
"USCA","Yonkers","Estados Unidos","East of USA","Nueva York",2059,"WH_AM"
"USCA","Utica","Estados Unidos","East of USA","Nueva York",2064,"WH_AM"
"USCA","Washington","Estados Unidos","East of USA","Distrito de Columbia",2066,"WH_AM"
"USCA","Bridgeton","Estados Unidos","East of USA","Nueva Jersey",2067,"WH_AM"
"USCA","Franklin","Estados Unidos","East of USA","Massachusetts",2069,"WH_AM"
"USCA","Malden","Estados Unidos","East of USA","Massachusetts",2071,"WH_AM"
"USCA","Fairfield","Estados Unidos","East of USA","Ohio",2072,"WH_AM"
"USCA","Orange","Estados Unidos","East of USA","Nueva Jersey",2197,"WH_AM"
"USCA","Bristol","Estados Unidos","East of USA","Connecticut",2199,"WH_AM"
"USCA","Gaithersburg","Estados Unidos","East of USA","Maryland",2242,"WH_AM"
"USCA","Vineland","Estados Unidos","East of USA","Nueva Jersey",2244,"WH_AM"
"USCA","Marion","Estados Unidos","East of USA","Ohio",2386,"WH_AM"
"USCA","Manchester","Estados Unidos","East of USA","Connecticut",2447,"WH_AM"
"USCA","Rochester","Estados Unidos","East of USA","Nueva York",2448,"WH_AM"
"USCA","Beverly","Estados Unidos","East of USA","Massachusetts",2459,"WH_AM"
"USCA","New Rochelle","Estados Unidos","East of USA","Nueva York",2460,"WH_AM"
"USCA","Passaic","Estados Unidos","East of USA","Nueva Jersey",2590,"WH_AM"
"USCA","Concord","Estados Unidos","East of USA","Nuevo Hampshire",2620,"WH_AM"
"USCA","Cuyahoga Falls","Estados Unidos","East of USA","Ohio",2642,"WH_AM"
"USCA","Parma","Estados Unidos","East of USA","Ohio",2647,"WH_AM"
"USCA","Meriden","Estados Unidos","East of USA","Connecticut",2737,"WH_AM"
"USCA","Burlington","Estados Unidos","East of USA","Vermont",2742,"WH_AM"
"USCA","Grove City","Estados Unidos","East of USA","Ohio",2789,"WH_AM"
"USCA","Rockville","Estados Unidos","East of USA","Maryland",2791,"WH_AM"
"USCA","Shelton","Estados Unidos","East of USA","Connecticut",2834,"WH_AM"
"USCA","Bethlehem","Estados Unidos","East of USA","Pensilvania",2835,"WH_AM"
"USCA","Freeport","Estados Unidos","East of USA","Nueva York",2836,"WH_AM"
"USCA","Atlantic City","Estados Unidos","East of USA","Nueva Jersey",2849,"WH_AM"
"USCA","Cranston","Estados Unidos","East of USA","Rhode Island",2872,"WH_AM"
"USCA","Niagara Falls","Estados Unidos","East of USA","Nueva York",2874,"WH_AM"
"USCA","Norwich","Estados Unidos","East of USA","Connecticut",2875,"WH_AM"
"USCA","Perth Amboy","Estados Unidos","East of USA","Nueva Jersey",2887,"WH_AM"
"USCA","Clifton","Estados Unidos","East of USA","Nueva Jersey",2930,"WH_AM"
"USCA","Belleville","Estados Unidos","East of USA","Nueva Jersey",2951,"WH_AM"
"USCA","Bayonne","Estados Unidos","East of USA","Nueva Jersey",2952,"WH_AM"
"USCA","Altoona","Estados Unidos","East of USA","Pensilvania",3063,"WH_AM"
"USCA","Mentor","Estados Unidos","East of USA","Ohio",3073,"WH_AM"
"USCA","Warwick","Estados Unidos","East of USA","Rhode Island",3168,"WH_AM"
"USCA","Bowling Green","Estados Unidos","East of USA","Ohio",3173,"WH_AM"
"USCA","Lancaster","Estados Unidos","East of USA","Pensilvania",3210,"WH_AM"
"USCA","New Brunswick","Estados Unidos","East of USA","Nueva Jersey",3218,"WH_AM"
"USCA","Hamilton","Estados Unidos","East of USA","Ohio",3228,"WH_AM"
"USCA","Revere","Estados Unidos","East of USA","Massachusetts",3245,"WH_AM"
"USCA","Milford","Estados Unidos","East of USA","Connecticut",3252,"WH_AM"
"USCA","Woonsocket","Estados Unidos","East of USA","Rhode Island",3277,"WH_AM"
"USCA","Andover","Estados Unidos","East of USA","Massachusetts",3310,"WH_AM"
"USCA","Elyria","Estados Unidos","East of USA","Ohio",3451,"WH_AM"
"USCA","Marlborough","Estados Unidos","East of USA","Massachusetts",3487,"WH_AM"
"USCA","Reading","Estados Unidos","East of USA","Pensilvania",3505,"WH_AM"
"USCA","Mason","Estados Unidos","East of USA","Ohio",3536,"WH_AM"
"USCA","Jamestown","Estados Unidos","East of USA","Nueva York",3570,"WH_AM"
"USCA","Holyoke","Estados Unidos","East of USA","Massachusetts",3617,"WH_AM"
"USCA","Laurel","Estados Unidos","East of USA","Maryland",3634,"WH_AM"
"USCA","East Orange","Estados Unidos","East of USA","Nueva Jersey",3654,"WH_AM"
"USCA","Linden","Estados Unidos","East of USA","Nueva Jersey",3746,"WH_AM"
"USCA","Lindenhurst","Estados Unidos","East of USA","Nueva York",3756,"WH_AM"
"USCA","Nashua","Estados Unidos","East of USA","Nuevo Hampshire",3772,"WH_AM"
"USCA","Pasco","Estados Unidos","West of USA","Washington",31,"WH_AM"
"USCA","Gilbert","Estados Unidos","West of USA","Arizona",138,"WH_AM"
"USCA","Peoria","Estados Unidos","West of USA","Arizona",141,"WH_AM"
"USCA","Seattle","Estados Unidos","West of USA","Washington",306,"WH_AM"
"USCA","Denver","Estados Unidos","West of USA","Colorado",323,"WH_AM"
"USCA","Henderson","Estados Unidos","West of USA","Nevada",888,"WH_AM"
"USCA","Tucson","Estados Unidos","West of USA","Arizona",895,"WH_AM"
"USCA","Parker","Estados Unidos","West of USA","Colorado",913,"WH_AM"
"USCA","Las Vegas","Estados Unidos","West of USA","Nevada",1051,"WH_AM"
"USCA","Portland","Estados Unidos","West of USA","Oregón",1053,"WH_AM"
"USCA","Redmond","Estados Unidos","West of USA","Oregón",1065,"WH_AM"
"USCA","Spokane","Estados Unidos","West of USA","Washington",1134,"WH_AM"
"USCA","Englewood","Estados Unidos","West of USA","Colorado",1142,"WH_AM"
"USCA","Phoenix","Estados Unidos","West of USA","Arizona",1143,"WH_AM"
"USCA","Aurora","Estados Unidos","West of USA","Colorado",1424,"WH_AM"
"USCA","Tempe","Estados Unidos","West of USA","Arizona",1590,"WH_AM"
"USCA","Albuquerque","Estados Unidos","West of USA","Nuevo México",1591,"WH_AM"
"USCA","Vancouver","Estados Unidos","West of USA","Washington",1689,"WH_AM"
"USCA","Arvada","Estados Unidos","West of USA","Colorado",1721,"WH_AM"
"USCA","Covington","Estados Unidos","West of USA","Washington",1735,"WH_AM"
"USCA","Longview","Estados Unidos","West of USA","Washington",1748,"WH_AM"
"USCA","Louisville","Estados Unidos","West of USA","Colorado",1776,"WH_AM"
"USCA","Redmond","Estados Unidos","West of USA","Washington",1785,"WH_AM"
"USCA","Salt Lake City","Estados Unidos","West of USA","Utah",1786,"WH_AM"
"USCA","Everett","Estados Unidos","West of USA","Washington",1794,"WH_AM"
"USCA","Bellevue","Estados Unidos","West of USA","Washington",1811,"WH_AM"
"USCA","Glendale","Estados Unidos","West of USA","Arizona",1821,"WH_AM"
"USCA","Salem","Estados Unidos","West of USA","Oregón",1852,"WH_AM"
"USCA","Springfield","Estados Unidos","West of USA","Oregón",1903,"WH_AM"
"USCA","Mesa","Estados Unidos","West of USA","Arizona",1917,"WH_AM"
"USCA","North Las Vegas","Estados Unidos","West of USA","Nevada",1920,"WH_AM"
"USCA","Avondale","Estados Unidos","West of USA","Arizona",1924,"WH_AM"
"USCA","Rio Rancho","Estados Unidos","West of USA","Nuevo México",1933,"WH_AM"
"USCA","Eugene","Estados Unidos","West of USA","Oregón",1946,"WH_AM"
"USCA","Edmonds","Estados Unidos","West of USA","Washington",1948,"WH_AM"
"USCA","Caldwell","Estados Unidos","West of USA","Idaho",2051,"WH_AM"
"USCA","Des Moines","Estados Unidos","West of USA","Washington",2063,"WH_AM"
"USCA","Tigard","Estados Unidos","West of USA","Oregón",2068,"WH_AM"
"USCA","Scottsdale","Estados Unidos","West of USA","Arizona",2150,"WH_AM"
"USCA","Meridian","Estados Unidos","West of USA","Idaho",2152,"WH_AM"
"USCA","Chandler","Estados Unidos","West of USA","Arizona",2176,"WH_AM"
"USCA","Carlsbad","Estados Unidos","West of USA","Nuevo México",2243,"WH_AM"
"USCA","Murray","Estados Unidos","West of USA","Utah",2445,"WH_AM"
"USCA","Olympia","Estados Unidos","West of USA","Washington",2449,"WH_AM"
"USCA","Layton","Estados Unidos","West of USA","Utah",2451,"WH_AM"
"USCA","West Jordan","Estados Unidos","West of USA","Utah",2453,"WH_AM"
"USCA","Broomfield","Estados Unidos","West of USA","Colorado",2456,"WH_AM"
"USCA","Pleasant Grove","Estados Unidos","West of USA","Utah",2457,"WH_AM"
"USCA","Provo","Estados Unidos","West of USA","Utah",2501,"WH_AM"
"USCA","Colorado Springs","Estados Unidos","West of USA","Colorado",2527,"WH_AM"
"USCA","Sierra Vista","Estados Unidos","West of USA","Arizona",2535,"WH_AM"
"USCA","Kent","Estados Unidos","West of USA","Washington",2574,"WH_AM"
"USCA","Orem","Estados Unidos","West of USA","Utah",2598,"WH_AM"
"USCA","Lehi","Estados Unidos","West of USA","Utah",2649,"WH_AM"
"USCA","Helena","Estados Unidos","West of USA","Montana",2792,"WH_AM"
"USCA","Sparks","Estados Unidos","West of USA","Nevada",2793,"WH_AM"
"USCA","Great Falls","Estados Unidos","West of USA","Montana",2799,"WH_AM"
"USCA","Medford","Estados Unidos","West of USA","Oregón",2857,"WH_AM"
"USCA","Pocatello","Estados Unidos","West of USA","Idaho",2890,"WH_AM"
"USCA","Pueblo","Estados Unidos","West of USA","Colorado",2891,"WH_AM"
"USCA","Logan","Estados Unidos","West of USA","Utah",2919,"WH_AM"
"USCA","Reno","Estados Unidos","West of USA","Nevada",2950,"WH_AM"
"USCA","Hillsboro","Estados Unidos","West of USA","Oregón",2990,"WH_AM"
"USCA","Longmont","Estados Unidos","West of USA","Colorado",3023,"WH_AM"
"USCA","Thornton","Estados Unidos","West of USA","Colorado",3024,"WH_AM"
"USCA","Gresham","Estados Unidos","West of USA","Oregón",3032,"WH_AM"
"USCA","Yuma","Estados Unidos","West of USA","Arizona",3112,"WH_AM"
"USCA","Boise","Estados Unidos","West of USA","Idaho",3165,"WH_AM"
"USCA","Bullhead City","Estados Unidos","West of USA","Arizona",3250,"WH_AM"
"USCA","Renton","Estados Unidos","West of USA","Washington",3253,"WH_AM"
"USCA","Loveland","Estados Unidos","West of USA","Colorado",3317,"WH_AM"
"USCA","Clovis","Estados Unidos","West of USA","Nuevo México",3392,"WH_AM"
"USCA","Marysville","Estados Unidos","West of USA","Washington",3455,"WH_AM"
"USCA","Bozeman","Estados Unidos","West of USA","Montana",3501,"WH_AM"
"USCA","Santa Fe","Estados Unidos","West of USA","Nuevo México",3504,"WH_AM"
"USCA","Fort Collins","Estados Unidos","West of USA","Colorado",3539,"WH_AM"
"USCA","Twin Falls","Estados Unidos","West of USA","Idaho",3541,"WH_AM"
"USCA","Draper","Estados Unidos","West of USA","Utah",3558,"WH_AM"
"USCA","Billings","Estados Unidos","West of USA","Montana",3568,"WH_AM"
"USCA","Auburn","Estados Unidos","West of USA","Washington",3573,"WH_AM"
"USCA","Bellingham","Estados Unidos","West of USA","Washington",3635,"WH_AM"
"USCA","Las Cruces","Estados Unidos","West of USA","Nuevo México",3659,"WH_AM"
"USCA","Commerce City","Estados Unidos","West of USA","Colorado",3702,"WH_AM"
"USCA","Farmington","Estados Unidos","West of USA","Nuevo México",3743,"WH_AM"
"USCA","Missoula","Estados Unidos","West of USA","Montana",3748,"WH_AM"
"USCA","Los Angeles","Estados Unidos","West of USA","California",32,"WH_AM"
"USCA","San Francisco","Estados Unidos","West of USA","California",33,"WH_AM"
"USCA","San Jose","Estados Unidos","West of USA","California",139,"WH_AM"
"USCA","Fresno","Estados Unidos","West of USA","California",140,"WH_AM"
"USCA","Oakland","Estados Unidos","West of USA","California",307,"WH_AM"
"USCA","Moreno Valley","Estados Unidos","West of USA","California",645,"WH_AM"
"USCA","Costa Mesa","Estados Unidos","West of USA","California",881,"WH_AM"
"USCA","San Diego","Estados Unidos","West of USA","California",894,"WH_AM"
"USCA","Fairfield","Estados Unidos","West of USA","California",914,"WH_AM"
"USCA","Morgan Hill","Estados Unidos","West of USA","California",1052,"WH_AM"
"USCA","Sacramento","Estados Unidos","West of USA","California",1128,"WH_AM"
"USCA","Redlands","Estados Unidos","West of USA","California",1145,"WH_AM"
"USCA","Woodland","Estados Unidos","West of USA","California",1594,"WH_AM"
"USCA","Santa Ana","Estados Unidos","West of USA","California",1610,"WH_AM"
"USCA","Pasadena","Estados Unidos","West of USA","California",1613,"WH_AM"
"USCA","Santa Clara","Estados Unidos","West of USA","California",1690,"WH_AM"
"USCA","La Mesa","Estados Unidos","West of USA","California",1698,"WH_AM"
"USCA","Inglewood","Estados Unidos","West of USA","California",1724,"WH_AM"
"USCA","Anaheim","Estados Unidos","West of USA","California",1775,"WH_AM"
"USCA","Long Beach","Estados Unidos","West of USA","California",1779,"WH_AM"
"USCA","Riverside","Estados Unidos","West of USA","California",1782,"WH_AM"
"USCA","San Bernardino","Estados Unidos","West of USA","California",1790,"WH_AM"
"USCA","Hesperia","Estados Unidos","West of USA","California",1847,"WH_AM"
"USCA","Lake Elsinore","Estados Unidos","West of USA","California",1904,"WH_AM"
"USCA","Redwood City","Estados Unidos","West of USA","California",1913,"WH_AM"
"USCA","Bakersfield","Estados Unidos","West of USA","California",1931,"WH_AM"
"USCA","Vallejo","Estados Unidos","West of USA","California",1934,"WH_AM"
"USCA","Santa Barbara","Estados Unidos","West of USA","California",1942,"WH_AM"
"USCA","Pomona","Estados Unidos","West of USA","California",2050,"WH_AM"
"USCA","Apple Valley","Estados Unidos","West of USA","California",2065,"WH_AM"
"USCA","Lakewood","Estados Unidos","West of USA","California",2099,"WH_AM"
"USCA","Sunnyvale","Estados Unidos","West of USA","California",2100,"WH_AM"
"USCA","Mission Viejo","Estados Unidos","West of USA","California",2216,"WH_AM"
"USCA","Oceanside","Estados Unidos","West of USA","California",2279,"WH_AM"
"USCA","Lake Forest","Estados Unidos","West of USA","California",2385,"WH_AM"
"USCA","Antioch","Estados Unidos","West of USA","California",2454,"WH_AM"
"USCA","Roseville","Estados Unidos","West of USA","California",2455,"WH_AM"
"USCA","Torrance","Estados Unidos","West of USA","California",2499,"WH_AM"
"USCA","San Gabriel","Estados Unidos","West of USA","California",2529,"WH_AM"
"USCA","Redondo Beach","Estados Unidos","West of USA","California",2569,"WH_AM"
"USCA","Dublín","Estados Unidos","West of USA","California",2646,"WH_AM"
"USCA","Escondido","Estados Unidos","West of USA","California",2726,"WH_AM"
"USCA","Westminster","Estados Unidos","West of USA","California",2732,"WH_AM"
"USCA","Redding","Estados Unidos","West of USA","California",2740,"WH_AM"
"USCA","Montebello","Estados Unidos","West of USA","California",2741,"WH_AM"
"USCA","Encinitas","Estados Unidos","West of USA","California",2760,"WH_AM"
"USCA","Laguna Niguel","Estados Unidos","West of USA","California",2788,"WH_AM"
"USCA","Huntington Beach","Estados Unidos","West of USA","California",2839,"WH_AM"
"USCA","Brentwood","Estados Unidos","West of USA","California",2847,"WH_AM"
"USCA","Burbank","Estados Unidos","West of USA","California",2953,"WH_AM"
"USCA","Danville","Estados Unidos","West of USA","California",2974,"WH_AM"
"USCA","Manteca","Estados Unidos","West of USA","California",2998,"WH_AM"
"USCA","San Luis Obispo","Estados Unidos","West of USA","California",3007,"WH_AM"
"USCA","Lodi","Estados Unidos","West of USA","California",3022,"WH_AM"
"USCA","Santa Maria","Estados Unidos","West of USA","California",3025,"WH_AM"
"USCA","Lancaster","Estados Unidos","West of USA","California",3166,"WH_AM"
"USCA","Salinas","Estados Unidos","West of USA","California",3167,"WH_AM"
"USCA","Chico","Estados Unidos","West of USA","California",3222,"WH_AM"
"USCA","Modesto","Estados Unidos","West of USA","California",3224,"WH_AM"
"USCA","Concord","Estados Unidos","West of USA","California",3226,"WH_AM"
"USCA","Temecula","Estados Unidos","West of USA","California",3272,"WH_AM"
"USCA","Oxnard","Estados Unidos","West of USA","California",3275,"WH_AM"
"USCA","Stockton","Estados Unidos","West of USA","California",3276,"WH_AM"
"USCA","Citrus Heights","Estados Unidos","West of USA","California",3316,"WH_AM"
"USCA","Murrieta","Estados Unidos","West of USA","California",3405,"WH_AM"
"USCA","Camarillo","Estados Unidos","West of USA","California",3422,"WH_AM"
"USCA","Whittier","Estados Unidos","West of USA","California",3447,"WH_AM"
"USCA","Ontario","Estados Unidos","West of USA","California",3448,"WH_AM"
"USCA","San Clemente","Estados Unidos","West of USA","California",3537,"WH_AM"
"USCA","Rancho Cucamonga","Estados Unidos","West of USA","California",3542,"WH_AM"
"USCA","Visalia","Estados Unidos","West of USA","California",3555,"WH_AM"
"USCA","Thousand Oaks","Estados Unidos","West of USA","California",3557,"WH_AM"
"USCA","San Mateo","Estados Unidos","West of USA","California",3566,"WH_AM"
"USCA","Coachella","Estados Unidos","West of USA","California",3571,"WH_AM"
"USCA","El Cajon","Estados Unidos","West of USA","California",3655,"WH_AM"
"USCA","Chula Vista","Estados Unidos","West of USA","California",3656,"WH_AM"
"USCA","Davis","Estados Unidos","West of USA","California",3741,"WH_AM"
"USCA","Yucaipa","Estados Unidos","West of USA","California",3765,"WH_AM"
"USCA","Pico Rivera","Estados Unidos","West of USA","California",3769,"WH_AM"
"LATAM","Mexico City","México","Central America","Distrito Federal",58,"WH_AM"
"LATAM","Tlaquepaque","México","Central America","Jalisco",59,"WH_AM"
"LATAM","Puebla","México","Central America","Puebla",60,"WH_AM"
"LATAM","Tepic","México","Central America","Nayarit",68,"WH_AM"
"LATAM","Ixtapaluca","México","Central America","México",70,"WH_AM"
"LATAM","Orizaba","México","Central America","Veracruz",77,"WH_AM"
"LATAM","Villahermosa","México","Central America","Tabasco",79,"WH_AM"
"LATAM","Tlalpan","México","Central America","Distrito Federal",90,"WH_AM"
"LATAM","Córdoba","México","Central America","Veracruz",94,"WH_AM"
"LATAM","Guadalajara","México","Central America","Jalisco",241,"WH_AM"
"LATAM","Zacatecas","México","Central America","Zacatecas",243,"WH_AM"
"LATAM","Chihuahua","México","Central America","Chihuahua",244,"WH_AM"
"LATAM","Monterrey","México","Central America","Nuevo León",248,"WH_AM"
"LATAM","Querétaro","México","Central America","Querétaro",250,"WH_AM"
"LATAM","Hermosillo","México","Central America","Sonora",252,"WH_AM"
"LATAM","Coacalco","México","Central America","México",253,"WH_AM"
"LATAM","Cuernavaca","México","Central America","Morelos",263,"WH_AM"
"LATAM","Hidalgo","México","Central America","Michoacán",318,"WH_AM"
"LATAM","Irapuato","México","Central America","Guanajuato",319,"WH_AM"
"LATAM","Zapopan","México","Central America","Jalisco",320,"WH_AM"
"LATAM","Lázaro Cárdenas","México","Central America","Michoacán",331,"WH_AM"
"LATAM","Durango","México","Central America","Durango",381,"WH_AM"
"LATAM","Juárez","México","Central America","Chihuahua",387,"WH_AM"
"LATAM","Tampico","México","Central America","Tamaulipas",390,"WH_AM"
"LATAM","Tijuana","México","Central America","Baja California",396,"WH_AM"
"LATAM","Ciudad del Carmen","México","Central America","Campeche",397,"WH_AM"
