purchase_order_id,order_date_key,expected_receipt_date_key,actual_receipt_date_key,product_id,supplier_id,warehouse_id,ordered_quantity,received_quantity,unit_cost,purchase_order_value,received_value,delay_days,is_on_time,is_in_full,is_otif
PO0000247,20150821,20150903,20150903,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000248,20150903,20150916,20150916,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000249,20151005,20151018,20151018,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000250,20151014,20151027,20151027,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000251,20161025,20161107,20161107,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000252,20161104,20161117,20161117,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000253,20161218,20161231,20161231,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000254,20170112,20170125,20170125,172,SUP005,WH_EU,24,24,20.235,485.64,485.64,0,1,1,1
PO0000255,20150128,20150216,20150216,191,SUP018,WH_AM,990,990,66.518,65852.82,65852.82,0,1,1,1
PO0000256,20150228,20150319,20150319,191,SUP018,WH_AM,1008,1008,66.518,67050.14,67050.14,0,1,1,1
PO0000257,20150329,20150417,20150417,191,SUP018,WH_AM,1010,946,66.518,67183.18,62926.03,0,1,0,0
PO0000258,20150425,20150514,20150514,191,SUP018,WH_AM,986,986,66.518,65586.75,65586.75,0,1,1,1
PO0000259,20150520,20150608,20150608,191,SUP018,WH_AM,981,976,66.518,65254.16,64921.57,0,1,0,0
PO0000260,20160418,20160507,20160517,191,SUP018,WH_AM,1033,1004,66.518,68713.09,66784.07,10,0,0,0
PO0000261,20160526,20160614,20160622,191,SUP018,WH_AM,997,966,66.518,66318.44,64256.39,8,0,0,0
PO0000262,20160628,20160717,20160717,191,SUP018,WH_AM,1003,1003,66.518,66717.55,66717.55,0,1,1,1
PO0000263,20160728,20160816,20160816,191,SUP018,WH_AM,1006,1006,66.518,66917.11,66917.11,0,1,1,1
PO0000264,20160907,20160926,20160926,191,SUP018,WH_AM,982,982,66.518,65320.67,65320.67,0,1,1,1
PO0000265,20170206,20170225,20170225,191,SUP018,WH_AM,995,995,66.518,66185.41,66185.41,0,1,1,1
PO0000266,20170305,20170324,20170324,191,SUP018,WH_AM,1008,1008,66.518,67050.14,67050.14,0,1,1,1
PO0000267,20170404,20170423,20170423,191,SUP018,WH_AM,994,994,66.518,66118.89,66118.89,0,1,1,1
PO0000268,20170502,20170521,20170521,191,SUP018,WH_AM,1004,1004,66.518,66784.07,66784.07,0,1,1,1
PO0000269,20170602,20170621,20170621,191,SUP018,WH_AM,1001,1001,66.518,66584.52,66584.52,0,1,1,1
PO0000270,20151104,20151123,20151123,191,SUP018,WH_APAC,480,480,66.518,31928.64,31928.64,0,1,1,1
PO0000271,20151124,20151213,20151213,191,SUP018,WH_APAC,473,473,66.518,31463.01,31463.01,0,1,1,1
PO0000272,20151214,20160102,20160102,191,SUP018,WH_APAC,482,482,66.518,32061.68,32061.68,0,1,1,1
PO0000273,20160103,20160122,20160122,191,SUP018,WH_APAC,474,474,66.518,31529.53,31529.53,0,1,1,1
PO0000274,20160123,20160211,20160218,191,SUP018,WH_APAC,476,467,66.518,31662.57,31063.91,7,0,0,0
PO0000275,20160219,20160309,20160309,191,SUP018,WH_APAC,489,489,66.518,32527.3,32527.3,0,1,1,1
PO0000276,20160310,20160329,20160329,191,SUP018,WH_APAC,456,456,66.518,30332.21,30332.21,0,1,1,1
PO0000277,20160330,20160418,20160421,191,SUP018,WH_APAC,490,490,66.518,32593.82,32593.82,3,0,1,0
PO0000278,20160929,20161018,20161018,191,SUP018,WH_APAC,462,462,66.518,30731.32,30731.32,0,1,1,1
PO0000279,20161114,20161203,20161203,191,SUP018,WH_APAC,463,456,66.518,30797.83,30332.21,0,1,0,0
PO0000280,20161224,20170112,20170112,191,SUP018,WH_APAC,461,461,66.518,30664.8,30664.8,0,1,1,1
PO0000281,20150619,20150708,20150708,191,SUP018,WH_EU,784,784,66.518,52150.11,52150.11,0,1,1,1
PO0000282,20150712,20150731,20150731,191,SUP018,WH_EU,775,770,66.518,51551.45,51218.86,0,1,0,0
PO0000283,20150806,20150825,20150825,191,SUP018,WH_EU,796,796,66.518,52948.33,52948.33,0,1,1,1
PO0000284,20150830,20150918,20150918,191,SUP018,WH_EU,791,742,66.518,52615.74,49356.35,0,1,0,0
PO0000285,20150922,20151011,20151021,191,SUP018,WH_EU,786,786,66.518,52283.15,52283.15,10,0,1,0
PO0000286,20160829,20160917,20160922,191,SUP018,WH_EU,786,786,66.518,52283.15,52283.15,5,0,1,0
PO0000287,20161001,20161020,20161020,191,SUP018,WH_EU,780,780,66.518,51884.04,51884.04,0,1,1,1
PO0000288,20161109,20161128,20161128,191,SUP018,WH_EU,786,786,66.518,52283.15,52283.15,0,1,1,1
PO0000289,20161209,20161228,20161228,191,SUP018,WH_EU,780,780,66.518,51884.04,51884.04,0,1,1,1
PO0000290,20170111,20170130,20170130,191,SUP018,WH_EU,774,774,66.518,51484.93,51484.93,0,1,1,1
PO0000291,20170705,20170724,20170724,191,SUP018,WH_EU,787,787,66.518,52349.66,52349.66,0,1,1,1
PO0000292,20170729,20170817,20170817,191,SUP018,WH_EU,813,813,66.518,54079.13,54079.13,0,1,1,1
PO0000293,20170822,20170910,20170910,191,SUP018,WH_EU,774,740,66.518,51484.93,49223.32,0,1,0,0
PO0000294,20170913,20171002,20171002,191,SUP018,WH_EU,795,795,66.518,52881.81,52881.81,0,1,1,1
PO0000295,20170911,20170923,20170923,203,SUP006,WH_EU,6,6,268.82,1612.92,1612.92,0,1,1,1
PO0000296,20170916,20170928,20170928,203,SUP006,WH_EU,6,6,268.82,1612.92,1612.92,0,1,1,1
PO0000297,20170926,20171008,20171008,203,SUP006,WH_EU,6,6,268.82,1612.92,1612.92,0,1,1,1
PO0000298,20170930,20171018,20171019,208,SUP017,WH_EU,6,6,1454.99,8729.94,8729.94,1,0,1,0
PO0000299,20171001,20171019,20171029,208,SUP017,WH_EU,6,6,1454.99,8729.94,8729.94,10,0,1,0
PO0000300,20170425,20170505,20170505,216,SUP001,WH_AM,4,4,121.62,486.48,486.48,0,1,1,1
PO0000301,20170513,20170523,20170523,216,SUP001,WH_AM,4,4,121.62,486.48,486.48,0,1,1,1
PO0000302,20170530,20170609,20170609,216,SUP001,WH_AM,4,4,121.62,486.48,486.48,0,1,1,1
PO0000303,20170608,20170618,20170618,216,SUP001,WH_AM,4,4,121.62,486.48,486.48,0,1,1,1
PO0000304,20170622,20170702,20170702,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000305,20170705,20170715,20170715,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000306,20170718,20170728,20170806,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,9,0,1,0
PO0000307,20170727,20170806,20170806,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000308,20170813,20170823,20170823,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000309,20170820,20170830,20170830,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000310,20170830,20170909,20170909,216,SUP001,WH_EU,5,5,121.62,608.1,608.1,0,1,1,1
PO0000311,20170929,20171024,20171024,226,SUP023,WH_EU,5,5,403.79,2018.95,2018.95,0,1,1,1
PO0000312,20171001,20171026,20171026,226,SUP023,WH_EU,5,5,403.79,2018.95,2018.95,0,1,1,1
PO0000313,20150124,20150208,20150208,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000314,20150309,20150324,20150324,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000315,20150417,20150502,20150502,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000316,20150426,20150511,20150512,235,SUP014,WH_AM,31,29,23.3025,722.38,675.77,1,0,0,0
PO0000317,20160403,20160418,20160424,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,6,0,1,0
PO0000318,20160505,20160520,20160525,235,SUP014,WH_AM,31,30,23.3025,722.38,699.07,5,0,0,0
PO0000319,20160522,20160606,20160606,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000320,20160707,20160722,20160722,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000321,20160811,20160826,20160826,235,SUP014,WH_AM,31,29,23.3025,722.38,675.77,0,1,0,0
PO0000322,20170121,20170205,20170205,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000323,20170305,20170320,20170320,235,SUP014,WH_AM,31,28,23.3025,722.38,652.47,0,1,0,0
PO0000324,20170325,20170409,20170409,235,SUP014,WH_AM,31,31,23.3025,722.38,722.38,0,1,1,1
PO0000325,20151102,20151117,20151122,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,5,0,1,0
PO0000326,20151115,20151130,20151130,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000327,20151210,20151225,20151225,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000328,20151224,20160108,20160108,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000329,20160119,20160203,20160203,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000330,20160222,20160308,20160308,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000331,20160323,20160407,20160411,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,4,0,1,0
PO0000332,20161006,20161021,20161021,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000333,20161206,20161221,20161221,235,SUP014,WH_APAC,19,19,23.3025,442.75,442.75,0,1,1,1
PO0000334,20150620,20150705,20150705,235,SUP014,WH_EU,24,24,23.3025,559.26,559.26,0,1,1,1
PO0000335,20150715,20150730,20150731,235,SUP014,WH_EU,24,23,23.3025,559.26,535.96,1,0,0,0
PO0000336,20150802,20150817,20150822,235,SUP014,WH_EU,24,23,23.3025,559.26,535.96,5,0,0,0
PO0000337,20150825,20150909,20150909,235,SUP014,WH_EU,24,24,23.3025,559.26,559.26,0,1,1,1
PO0000338,20150922,20151007,20151007,235,SUP014,WH_EU,24,23,23.3025,559.26,535.96,0,1,0,0
PO0000339,20151003,20151018,20151018,235,SUP014,WH_EU,24,23,23.3025,559.26,535.96,0,1,0,0
PO0000340,20160909,20160924,20160924,235,SUP014,WH_EU,24,23,23.3025,559.26,535.96,0,1,0,0
PO0000341,20160929,20161014,20161014,235,SUP014,WH_EU,24,24,23.3025,559.26,559.26,0,1,1,1
PO0000342,20161120,20161205,20161205,235,SUP014,WH_EU,24,24,23.3025,559.26,559.26,0,1,1,1
PO0000343,20170114,20170129,20170129,235,SUP014,WH_EU,24,24,23.3025,559.26,559.26,0,1,1,1
PO0000344,20150130,20150216,20150216,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000345,20150319,20150405,20150405,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000346,20150406,20150423,20150423,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000347,20150508,20150525,20150525,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000348,20160422,20160509,20160509,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000349,20160522,20160608,20160608,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000350,20160623,20160710,20160710,249,SUP016,WH_AM,31,30,36.36,1127.16,1090.8,0,1,0,0
PO0000351,20160714,20160731,20160731,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000352,20160824,20160910,20160910,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000353,20170220,20170309,20170309,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000354,20170322,20170408,20170408,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000355,20170422,20170509,20170509,249,SUP016,WH_AM,31,31,36.36,1127.16,1127.16,0,1,1,1
PO0000356,20151115,20151202,20151202,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000357,20151201,20151218,20151218,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000358,20151213,20151230,20151230,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000359,20160121,20160207,20160207,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000360,20160212,20160229,20160229,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000361,20160228,20160316,20160316,249,SUP016,WH_APAC,20,19,36.36,727.2,690.84,0,1,0,0
PO0000362,20160330,20160416,20160418,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,2,0,1,0
PO0000363,20161118,20161205,20161205,249,SUP016,WH_APAC,20,19,36.36,727.2,690.84,0,1,0,0
PO0000364,20170112,20170129,20170129,249,SUP016,WH_APAC,20,20,36.36,727.2,727.2,0,1,1,1
PO0000365,20150623,20150710,20150710,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,0,1,1,1
PO0000366,20150810,20150827,20150827,249,SUP016,WH_EU,25,23,36.36,909.0,836.28,0,1,0,0
PO0000367,20150916,20151003,20151003,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,0,1,1,1
PO0000368,20151001,20151018,20151018,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,0,1,1,1
PO0000369,20160830,20160916,20160916,249,SUP016,WH_EU,25,23,36.36,909.0,836.28,0,1,0,0
PO0000370,20160919,20161006,20161006,249,SUP016,WH_EU,25,24,36.36,909.0,872.64,0,1,0,0
PO0000371,20161027,20161113,20161113,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,0,1,1,1
PO0000372,20161108,20161125,20161126,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,1,0,1,0
PO0000373,20161130,20161217,20161217,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,0,1,1,1
PO0000374,20170115,20170201,20170211,249,SUP016,WH_EU,25,25,36.36,909.0,909.0,10,0,1,0
PO0000375,20170428,20170510,20170510,251,SUP006,WH_AM,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000376,20170507,20170519,20170519,251,SUP006,WH_AM,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000377,20170516,20170528,20170528,251,SUP006,WH_AM,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000378,20170601,20170613,20170613,251,SUP006,WH_AM,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000379,20170612,20170624,20170624,251,SUP006,WH_AM,15,14,57.4983,862.47,804.98,0,1,0,0
PO0000380,20170613,20170625,20170625,251,SUP006,WH_AM,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000381,20170627,20170709,20170709,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000382,20170721,20170802,20170802,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000383,20170724,20170805,20170805,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000384,20170816,20170828,20170828,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000385,20170827,20170908,20170908,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000386,20170903,20170915,20170915,251,SUP006,WH_EU,15,15,57.4983,862.47,862.47,0,1,1,1
PO0000387,20170427,20170511,20170511,258,SUP007,WH_AM,11,11,60.7525,668.28,668.28,0,1,1,1
PO0000388,20170505,20170519,20170519,258,SUP007,WH_AM,11,11,60.7525,668.28,668.28,0,1,1,1
PO0000389,20170526,20170609,20170609,258,SUP007,WH_AM,11,11,60.7525,668.28,668.28,0,1,1,1
PO0000390,20170606,20170620,20170620,258,SUP007,WH_AM,11,11,60.7525,668.28,668.28,0,1,1,1
PO0000391,20170617,20170701,20170701,258,SUP007,WH_AM,11,11,60.7525,668.28,668.28,0,1,1,1
PO0000392,20170702,20170716,20170716,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000393,20170712,20170726,20170726,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000394,20170726,20170809,20170809,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000395,20170807,20170821,20170821,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000396,20170815,20170829,20170829,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000397,20170902,20170916,20170916,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,0,1,1,1
PO0000398,20170905,20170919,20170921,258,SUP007,WH_EU,18,18,60.7525,1093.54,1093.54,2,0,1,0
PO0000399,20150201,20150218,20150218,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000400,20150301,20150318,20150325,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,7,0,1,0
PO0000401,20150324,20150410,20150410,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000402,20150428,20150515,20150515,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000403,20150514,20150531,20150531,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000404,20160418,20160505,20160505,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000405,20160512,20160529,20160529,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000406,20160531,20160617,20160617,273,SUP016,WH_AM,30,29,18.465,553.95,535.48,0,1,0,0
PO0000407,20160729,20160815,20160815,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000408,20170220,20170309,20170319,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,10,0,1,0
PO0000409,20170401,20170418,20170418,273,SUP016,WH_AM,30,30,18.465,553.95,553.95,0,1,1,1
PO0000410,20151101,20151118,20151118,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000411,20151204,20151221,20151221,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000412,20151227,20160113,20160113,273,SUP016,WH_APAC,21,20,18.465,387.76,369.3,0,1,0,0
PO0000413,20160107,20160124,20160124,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000414,20160214,20160302,20160302,273,SUP016,WH_APAC,21,19,18.465,387.76,350.83,0,1,0,0
PO0000415,20160229,20160317,20160317,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000416,20160316,20160402,20160403,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,1,0,1,0
PO0000417,20160920,20161007,20161007,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000418,20161218,20170104,20170104,273,SUP016,WH_APAC,21,21,18.465,387.76,387.76,0,1,1,1
PO0000419,20150606,20150623,20150623,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,0,1,1,1
PO0000420,20150708,20150725,20150727,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,2,0,1,0
PO0000421,20150811,20150828,20150901,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,4,0,1,0
PO0000422,20150901,20150918,20150918,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,0,1,1,1
PO0000423,20151004,20151021,20151021,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,0,1,1,1
PO0000424,20160907,20160924,20160929,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,5,0,1,0
PO0000425,20161111,20161128,20161128,273,SUP016,WH_EU,29,29,18.465,535.48,535.48,0,1,1,1
PO0000426,20161221,20170107,20170107,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,0,1,1,1
PO0000427,20170112,20170129,20170129,273,SUP016,WH_EU,25,25,18.465,461.62,461.62,0,1,1,1
PO0000428,20150113,20150129,20150129,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000429,20150222,20150310,20150313,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,3,0,1,0
PO0000430,20150307,20150323,20150323,276,SUP013,WH_AM,28,27,20.946,586.49,565.54,0,1,0,0
PO0000431,20150430,20150516,20150516,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000432,20150529,20150614,20150614,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000433,20160429,20160515,20160515,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000434,20160627,20160713,20160713,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000435,20160728,20160813,20160813,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000436,20160819,20160904,20160904,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000437,20170220,20170308,20170308,276,SUP013,WH_AM,28,27,20.946,586.49,565.54,0,1,0,0
PO0000438,20170316,20170401,20170401,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000439,20170411,20170427,20170427,276,SUP013,WH_AM,28,28,20.946,586.49,586.49,0,1,1,1
PO0000440,20151110,20151126,20151126,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000441,20151124,20151210,20151210,276,SUP013,WH_APAC,28,26,20.946,586.49,544.6,0,1,0,0
PO0000442,20151202,20151218,20151218,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000443,20151226,20160111,20160111,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000444,20160118,20160203,20160203,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000445,20160221,20160308,20160308,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000446,20160319,20160404,20160404,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000447,20160328,20160413,20160422,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,9,0,1,0
PO0000448,20161014,20161030,20161104,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,5,0,1,0
PO0000449,20161125,20161211,20161211,276,SUP013,WH_APAC,28,28,20.946,586.49,586.49,0,1,1,1
PO0000450,20150622,20150708,20150713,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,5,0,1,0
PO0000451,20150726,20150811,20150811,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,0,1,1,1
PO0000452,20150806,20150822,20150822,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,0,1,1,1
PO0000453,20150823,20150908,20150908,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,0,1,1,1
PO0000454,20150924,20151010,20151010,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,0,1,1,1
PO0000455,20160908,20160924,20160924,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,0,1,1,1
PO0000456,20161003,20161019,20161019,276,SUP013,WH_EU,23,22,20.946,481.76,460.81,0,1,0,0
PO0000457,20161029,20161114,20161114,276,SUP013,WH_EU,23,22,20.946,481.76,460.81,0,1,0,0
PO0000458,20161201,20161217,20161227,276,SUP013,WH_EU,23,23,20.946,481.76,481.76,10,0,1,0
PO0000459,20170114,20170130,20170130,276,SUP013,WH_EU,23,22,20.946,481.76,460.81,0,1,0,0
PO0000460,20150130,20150211,20150211,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000461,20150223,20150307,20150307,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000462,20150322,20150403,20150403,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000463,20150416,20150428,20150428,278,SUP003,WH_AM,26,26,30.0533,781.39,781.39,0,1,1,1
PO0000464,20150517,20150529,20150529,278,SUP003,WH_AM,26,25,30.0533,781.39,751.33,0,1,0,0
PO0000465,20160420,20160502,20160502,278,SUP003,WH_AM,25,23,30.0533,751.33,691.23,0,1,0,0
PO0000466,20160509,20160521,20160521,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000467,20160602,20160614,20160614,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000468,20160713,20160725,20160725,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000469,20160818,20160830,20160830,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000470,20170223,20170307,20170307,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000471,20170314,20170326,20170326,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000472,20170406,20170418,20170418,278,SUP003,WH_AM,25,25,30.0533,751.33,751.33,0,1,1,1
PO0000473,20151103,20151115,20151115,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000474,20151130,20151212,20151212,278,SUP003,WH_APAC,20,20,30.0533,601.07,601.07,0,1,1,1
PO0000475,20151215,20151227,20151227,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000476,20151224,20160105,20160105,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000477,20160119,20160131,20160131,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000478,20160131,20160212,20160212,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000479,20160227,20160310,20160310,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000480,20160320,20160401,20160401,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000481,20161004,20161016,20161016,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000482,20161223,20170104,20170104,278,SUP003,WH_APAC,19,19,30.0533,571.01,571.01,0,1,1,1
PO0000483,20150615,20150627,20150627,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000484,20150623,20150705,20150705,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000485,20150713,20150725,20150725,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000486,20150729,20150810,20150810,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000487,20150828,20150909,20150909,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000488,20150915,20150927,20150927,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000489,20151019,20151031,20151031,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000490,20161002,20161014,20161014,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000491,20161102,20161114,20161114,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000492,20161208,20161220,20161220,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,0,1,1,1
PO0000493,20170107,20170119,20170120,278,SUP003,WH_EU,22,22,30.0533,661.17,661.17,1,0,1,0
